DEPNO	LONGITUDE	LATITUDE	COUNTRY	LOCATION	ALLNAMES	COMMODITIES	DEPCLAN	DBNAME	COMPBY	RELDATE	URL	TITLE
300001	-57.367073	47.969731	Canada (Newfoundland and Labrador)	47.58.11 N -- 057.22.01 W	Doucette Prospect; White Bear River; Commander Resources	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300001.html	U-Th-REE deposits & occurrences, v.3.7n
300006	-57.316853	47.964742	Canada (Newfoundland and Labrador)	47.57.53 N -- 057.19.01 W	DT-1; Commander Resources	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300006.html	U-Th-REE deposits & occurrences, v.3.7n
402524	-59.976168	54.575501	Canada (Newfoundland and Labrador)	54.34.32 N -- 059.58.34 W	Dufus Pond Zone	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402524.html	U-Th-REE deposits & occurrences, v.3.7n
300005	-57.273689	49.381891	Canada (Newfoundland and Labrador)	49.22.55 N -- 057.16.25 W	East Branch	U	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300005.html	U-Th-REE deposits & occurrences, v.3.7n
445	-60.157230	54.611449	Canada (Newfoundland and Labrador)	54.36.41 N -- 060.09.26 W	Elbow Pond Showing; Elbow Pond Main Zone	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp445.html	U-Th-REE deposits & occurrences, v.3.7n
402529	-60.165126	54.607400	Canada (Newfoundland and Labrador)	54.36.27 N -- 060.09.54 W	Elbow Pond West	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402529.html	U-Th-REE deposits & occurrences, v.3.7n
402512	-59.612958	54.644583	Canada (Newfoundland and Labrador)	54.38.41 N -- 059.36.47 W	Emben Central Zone; Matthew Ben	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402512.html	U-Th-REE deposits & occurrences, v.3.7n
410	-59.613882	54.646826	Canada (Newfoundland and Labrador)	54.38.49 N -- 059.36.50 W	Emben Main Zone; Otter Main	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp410.html	U-Th-REE deposits & occurrences, v.3.7n
409	-59.614405	54.634919	Canada (Newfoundland and Labrador)	54.38.06 N -- 059.36.52 W	Emben South; Emben South Zone; Otter South	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp409.html	U-Th-REE deposits & occurrences, v.3.7n
402511	-59.619551	54.646068	Canada (Newfoundland and Labrador)	54.38.46 N -- 059.37.10 W	Emben West		Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402511.html	U-Th-REE deposits & occurrences, v.3.7n
429	-59.148672	54.968202	Canada (Newfoundland and Labrador)	54.58.06 N -- 059.08.55 W	Falls Lake No.16; Showing No 16; Falls Lake	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp429.html	U-Th-REE deposits & occurrences, v.3.7n
430	-59.138817	54.973859	Canada (Newfoundland and Labrador)	54.58.26 N -- 059.08.20 W	Falls Lake No.17; Showing No 17; Falls Lake	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp430.html	U-Th-REE deposits & occurrences, v.3.7n
431	-59.138426	54.987079	Canada (Newfoundland and Labrador)	54.59.13 N -- 059.08.18 W	Falls Lake No.18; Showing No 18	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp431.html	U-Th-REE deposits & occurrences, v.3.7n
300032	-57.849629	47.946134	Canada (Newfoundland and Labrador)	47.56.46 N -- 057.50.59 W	Fat Lip; Commander Resources	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300032.html	U-Th-REE deposits & occurrences, v.3.7n
402517	-59.533552	54.969364	Canada (Newfoundland and Labrador)	54.58.10 N -- 059.32.01 W	Fiace Lake No. 1; Brumwater Lake Northeast; Northeast Brumwater Lake	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402517.html	U-Th-REE deposits & occurrences, v.3.7n
402518	-59.525990	54.960345	Canada (Newfoundland and Labrador)	54.57.37 N -- 059.31.34 W	Fiace Lake No. 2; Fiace Lake East Showing	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402518.html	U-Th-REE deposits & occurrences, v.3.7n
402519	-59.548935	54.953603	Canada (Newfoundland and Labrador)	54.57.13 N -- 059.32.56 W	Fiace Lake No. 3; Fiace Lake Southwest Showing	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402519.html	U-Th-REE deposits & occurrences, v.3.7n
412	-59.958987	54.584049	Canada (Newfoundland and Labrador)	54.35.03 N -- 059.57.32 W	Fiddle Pond	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp412.html	U-Th-REE deposits & occurrences, v.3.7n
300024	-57.035884	49.466796	Canada (Newfoundland and Labrador)	49.28.00 N -- 057.02.09 W	Firko	U	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300024.html	U-Th-REE deposits & occurrences, v.3.7n
418	-59.542727	54.943872	Canada (Newfoundland and Labrador)	54.56.38 N -- 059.32.34 W	Gear; Gear Lake	U	Metasomatite	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp418.html	U-Th-REE deposits & occurrences, v.3.7n
300034	-59.064431	47.909856	Canada (Newfoundland and Labrador)	47.54.35 N -- 059.03.52 W	Grand Codroy River - 5	U; Cu; Zn	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300034.html	U-Th-REE deposits & occurrences, v.3.7n
300035	-59.048812	47.907723	Canada (Newfoundland and Labrador)	47.54.28 N -- 059.02.56 W	Grand Codroy River - 6	U; Cu; Zn	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300035.html	U-Th-REE deposits & occurrences, v.3.7n
912	-59.180021	47.846590	Canada (Newfoundland and Labrador)	47.50.48 N -- 059.10.48 W	Grand Codroy River-1	U; Cu; Zn	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp912.html	U-Th-REE deposits & occurrences, v.3.7n
913	-59.109223	47.880067	Canada (Newfoundland and Labrador)	47.52.48 N -- 059.06.33 W	Grand Codroy River-2	U; Cu	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp913.html	U-Th-REE deposits & occurrences, v.3.7n
914	-59.110866	47.887476	Canada (Newfoundland and Labrador)	47.53.15 N -- 059.06.39 W	Grand Codroy River-3	U; Cu	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp914.html	U-Th-REE deposits & occurrences, v.3.7n
915	-59.084925	47.898786	Canada (Newfoundland and Labrador)	47.53.56 N -- 059.05.06 W	Grand Codroy River-4	U; Cu	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp915.html	U-Th-REE deposits & occurrences, v.3.7n
300041	-57.493250	48.927170	Canada (Newfoundland and Labrador)	48.55.38 N -- 057.29.36 W	Grand Lake - 1	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300041.html	U-Th-REE deposits & occurrences, v.3.7n
300040	-57.475815	48.938608	Canada (Newfoundland and Labrador)	48.56.19 N -- 057.28.33 W	Grand Lake - 3	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300040.html	U-Th-REE deposits & occurrences, v.3.7n
300042	-57.485350	48.929404	Canada (Newfoundland and Labrador)	48.55.46 N -- 057.29.07 W	Grand Lake - 4	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300042.html	U-Th-REE deposits & occurrences, v.3.7n
300039	-57.498441	48.881920	Canada (Newfoundland and Labrador)	48.52.55 N -- 057.29.54 W	Grand Pond Point - 1	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300039.html	U-Th-REE deposits & occurrences, v.3.7n
300038	-57.515285	48.853514	Canada (Newfoundland and Labrador)	48.51.13 N -- 057.30.55 W	Grand Pond Point - 3	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300038.html	U-Th-REE deposits & occurrences, v.3.7n
300021	-57.435078	47.977419	Canada (Newfoundland and Labrador)	47.58.39 N -- 057.26.06 W	HE-18; Commander Resources	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300021.html	U-Th-REE deposits & occurrences, v.3.7n
300020	-57.409915	47.961457	Canada (Newfoundland and Labrador)	47.57.41 N -- 057.24.36 W	HE-1a; Commander Resources	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300020.html	U-Th-REE deposits & occurrences, v.3.7n
300009	-57.407090	47.969161	Canada (Newfoundland and Labrador)	47.58.09 N -- 057.24.26 W	HE-2; Commander Resources	U	Unclassified	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300009.html	U-Th-REE deposits & occurrences, v.3.7n
2050	-67.041667	54.738889	Canada (Newfoundland and Labrador)	54.44.20 N -- 067.02.30 W	Howells River - 1	U; P	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2050.html	U-Th-REE deposits & occurrences, v.3.7n
2051	-67.055556	54.750000	Canada (Newfoundland and Labrador)	54.45.00 N -- 067.03.20 W	Howells River - 2	U; P	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2051.html	U-Th-REE deposits & occurrences, v.3.7n
402528	-60.005852	54.616835	Canada (Newfoundland and Labrador)	54.37.01 N -- 060.00.21 W	Ian Zone; Ian Radioactive Boulder Zone		Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402528.html	U-Th-REE deposits & occurrences, v.3.7n
419	-59.575957	54.927449	Canada (Newfoundland and Labrador)	54.55.39 N -- 059.34.33 W	Inda; Inda Lake	U	Metasomatite	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp419.html	U-Th-REE deposits & occurrences, v.3.7n
916	-58.489167	48.527778	Canada (Newfoundland and Labrador)	48.31.40 N -- 058.29.21 W	Indian Head	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp916.html	U-Th-REE deposits & occurrences, v.3.7n
2052	-66.258333	54.711111	Canada (Newfoundland and Labrador)	54.42.40 N -- 066.15.30 W	Iron Arm	U	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2052.html	U-Th-REE deposits & occurrences, v.3.7n
448	-60.634291	54.510214	Canada (Newfoundland and Labrador)	54.30.37 N -- 060.38.03 W	Island Pond	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp448.html	U-Th-REE deposits & occurrences, v.3.7n
449	-60.626933	54.514565	Canada (Newfoundland and Labrador)	54.30.52 N -- 060.37.37 W	Island Pond East	Cu; U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp449.html	U-Th-REE deposits & occurrences, v.3.7n
402523	-59.875499	54.793390	Canada (Newfoundland and Labrador)	54.47.36 N -- 059.52.32 W	J & B; J & B Showing	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402523.html	U-Th-REE deposits & occurrences, v.3.7n
402506	-59.583946	54.718919	Canada (Newfoundland and Labrador)	54.43.08 N -- 059.35.02 W	Jacques Lake	U	Metasomatite	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402506.html	U-Th-REE deposits & occurrences, v.3.7n
402521	-59.709779	54.861627	Canada (Newfoundland and Labrador)	54.51.42 N -- 059.42.35 W	Jacques Lake West (near Post Hill) ; Jacques Lake Showing	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402521.html	U-Th-REE deposits & occurrences, v.3.7n
450	-59.203274	55.066549	Canada (Newfoundland and Labrador)	55.04.00 N -- 059.12.12 W	John Michelin Showing	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp450.html	U-Th-REE deposits & occurrences, v.3.7n
300037	-59.023982	47.906125	Canada (Newfoundland and Labrador)	47.54.22 N -- 059.01.26 W	John's Brook	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300037.html	U-Th-REE deposits & occurrences, v.3.7n
300023	-57.324810	49.350313	Canada (Newfoundland and Labrador)	49.21.01 N -- 057.19.29 W	Junction	U	Sandstone	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp300023.html	U-Th-REE deposits & occurrences, v.3.7n
1711	-57.299722	49.223056	Canada (Newfoundland and Labrador)	49.13.23 N -- 057.17.59 W	Junction Brook	U	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1711.html	U-Th-REE deposits & occurrences, v.3.7n
422	-59.487270	54.999085	Canada (Newfoundland and Labrador)	54.59.57 N -- 059.29.14 W	Kitts Deposit; Kitts B Zone; Kitts Main Zone; Kitts A & B Zones; Kitts Prospect	U	Metasomatite	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp422.html	U-Th-REE deposits & occurrences, v.3.7n
451	-59.489363	55.001573	Canada (Newfoundland and Labrador)	55.00.06 N -- 059.29.22 W	Kitts North; Kitts Pond North; Kitts C-Zone	U	Metasomatite	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp451.html	U-Th-REE deposits & occurrences, v.3.7n
424	-59.492253	54.986186	Canada (Newfoundland and Labrador)	54.59.10 N -- 059.29.32 W	Kitts South; Kitts Pond South	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp424.html	U-Th-REE deposits & occurrences, v.3.7n
402513	-59.500783	54.990706	Canada (Newfoundland and Labrador)	54.59.27 N -- 059.30.03 W	Kiwi Showing	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402513.html	U-Th-REE deposits & occurrences, v.3.7n
421	-59.589728	54.921163	Canada (Newfoundland and Labrador)	54.55.16 N -- 059.35.23 W	Knife Lake	U	Metasomatite	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp421.html	U-Th-REE deposits & occurrences, v.3.7n
402532	-60.953514	54.481502	Canada (Newfoundland and Labrador)	54.28.53 N -- 060.57.13 W	Lake 202; Lady Lake North Shore Showings		Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402532.html	U-Th-REE deposits & occurrences, v.3.7n
402520	-59.420312	55.090348	Canada (Newfoundland and Labrador)	55.05.25 N -- 059.25.13 W	Long Island Showing; Long Island No. 1 Showing	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402520.html	U-Th-REE deposits & occurrences, v.3.7n
402522	-59.817381	54.819252	Canada (Newfoundland and Labrador)	54.49.09 N -- 059.49.03 W	Long Point Showing	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402522.html	U-Th-REE deposits & occurrences, v.3.7n
408	-59.591674	54.715248	Canada (Newfoundland and Labrador)	54.42.55 N -- 059.35.30 W	MacLean; McLean Lake; MacLean Uranium Showing; MacLean Lake Uranium Showing	U	Volcanic	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp408.html	U-Th-REE deposits & occurrences, v.3.7n
